date,Actual Time,to_minutes,slot,car1,car2,car3,car4,car5,car6,car7,car8,Holiday
25:42:37,17:03:02,1023.033333,10,11,24,48,20,18,28,39,29,N
25:42:37,17:09:12,1029.2,10,11,24,48,23,18,30,39,29,N
25:42:37,17:15:24,1035.4,10,11,24,48,23,19,30,39,29,N
25:42:37,17:21:35,1041.583333,10,11,24,47,26,19,32,39,29,N
25:42:37,17:27:45,1047.75,10,11,24,48,28,19,33,39,29,N
25:42:37,17:33:54,1053.9,10,11,24,49,29,19,39,40,30,N
25:42:37,17:40:05,1060.083333,10,11,24,49,30,19,41,40,30,N
25:42:37,17:46:15,1066.25,10,11,24,49,30,20,34,40,30,N
25:42:37,17:52:28,1072.466667,10,11,24,51,30,19,35,41,30,N
25:42:37,17:58:39,1078.65,10,11,24,52,30,19,36,41,30,N
26:42:37,17:04:49,1024.816667,10,11,24,49,20,19,30,40,29,N
26:42:37,17:10:59,1030.983333,10,11,23,50,22,19,32,40,29,N
26:42:37,17:17:10,1037.166667,10,11,23,50,23,19,33,40,29,N
26:42:37,17:23:20,1043.333333,10,11,23,51,27,19,34,40,30,N
26:42:37,17:29:35,1049.583333,10,11,23,50,28,19,35,41,30,N
26:42:37,17:35:46,1055.766667,10,11,23,50,29,20,35,41,30,N
26:42:37,17:43:02,1063.033333,10,11,23,48,30,20,35,41,30,N
26:42:37,17:49:17,1069.283333,10,11,23,51,30,20,35,41,30,N
26:42:37,17:55:36,1075.6,10,11,23,51,30,19,35,41,30,N
19:42:37,17:04:12,1024.2,10,11,24,47,19,19,30,39,29,N
19:42:37,17:10:26,1030.433333,10,11,23,47,22,19,31,39,29,N
19:42:37,17:16:38,1036.633333,10,11,23,47,22,19,31,39,29,N
19:42:37,17:22:50,1042.833333,10,11,23,47,27,20,34,39,29,N
19:42:37,17:29:03,1049.05,10,11,23,48,27,20,35,40,30,N
19:42:37,17:35:17,1055.283333,10,11,23,50,28,20,35,40,30,N
19:42:37,17:41:33,1061.55,10,11,23,52,29,20,35,40,30,N
19:42:37,17:47:44,1067.733333,10,11,23,51,30,20,36,40,30,N
19:42:37,17:53:56,1073.933333,10,11,23,51,29,20,43,40,30,N
20:42:37,17:00:35,1020.583333,10,12,24,46,19,19,31,39,29,N
20:42:37,17:06:49,1026.816667,10,12,24,47,21,19,33,40,29,N
20:42:37,17:13:00,1033,10,12,24,48,22,19,33,40,29,N
20:42:37,17:19:10,1039.166667,10,12,24,48,22,19,35,39,29,N
20:42:37,17:28:38,1048.633333,10,12,24,48,26,19,37,40,30,N
20:42:37,17:34:49,1054.816667,10,12,24,49,28,19,37,40,30,N
20:42:37,17:41:01,1061.016667,10,12,24,49,29,19,44,40,30,N
20:42:37,17:47:10,1067.166667,10,12,24,49,30,19,38,40,31,N
20:42:37,17:53:21,1073.35,10,12,24,50,30,20,39,41,31,N
20:42:37,17:59:31,1079.516667,10,12,24,50,29,20,39,41,31,N
21:42:37,17:02:40,1022.666667,10,11,26,49,20,18,32,39,29,N
21:42:37,17:08:55,1028.916667,10,11,26,50,23,19,33,39,29,N
21:42:37,17:15:06,1035.1,10,11,26,51,23,19,34,39,29,N
21:42:37,17:21:21,1041.35,10,11,24,52,25,19,35,39,30,N
21:42:37,17:27:32,1047.533333,10,11,24,53,27,19,34,40,30,N
21:42:37,17:33:43,1053.716667,10,11,24,53,29,19,36,40,30,N
21:42:37,17:39:52,1059.866667,10,11,24,53,30,20,36,39,30,N
21:42:37,17:46:11,1066.183333,10,12,24,52,30,20,42,39,30,N
21:42:37,17:52:23,1072.383333,10,12,24,54,32,19,37,39,31,N
21:42:37,17:58:31,1078.516667,10,12,24,54,32,19,45,40,31,N
22:42:37,17:04:33,1024.55,10,12,24,50,21,19,39,39,29,N
22:42:37,17:10:44,1030.733333,10,12,24,51,23,20,40,40,29,N
22:42:37,17:16:53,1036.883333,10,13,24,51,24,20,41,39,29,N
22:42:37,17:23:02,1043.033333,10,13,24,51,27,20,44,40,31,N
22:42:37,17:29:08,1049.133333,10,12,24,51,28,20,39,40,30,N
22:42:37,17:35:50,1055.833333,10,13,24,53,30,21,42,40,30,N
22:42:37,17:42:00,1062,10,13,24,53,31,21,41,40,30,N
22:42:37,17:48:10,1068.166667,10,14,24,55,31,20,42,41,31,N
22:42:37,17:54:22,1074.366667,10,13,24,54,31,20,47,41,31,N
23:42:37,17:04:33,1024.55,10,12,25,57,19,18,27,41,30,N
23:42:37,17:10:52,1030.866667,10,13,25,57,19,18,28,41,30,N
23:42:37,17:17:08,1037.133333,10,13,25,57,19,18,28,43,30,N
23:42:37,17:26:38,1046.633333,10,12,24,58,19,19,27,42,30,N
23:42:37,17:32:49,1052.816667,10,13,25,58,20,19,27,43,30,N
23:42:37,17:39:01,1059.016667,10,12,25,67,20,19,26,43,31,N
23:42:37,17:48:32,1068.533333,10,12,25,71,20,19,26,45,31,N
23:42:37,17:54:46,1074.766667,10,12,24,72,20,19,25,45,33,N
