date,Actual Time,to_minutes,slot,car1,car2,car3,car4,car5,car6,car7,car8,Holiday
25:42:37,11:01:37,661.6166667,4,11,25,55,19,26,26,39,27,N
25:42:37,11:07:47,667.7833333,4,11,25,54,19,26,26,39,27,N
25:42:37,11:13:57,673.95,4,12,25,54,19,25,27,39,27,N
25:42:37,11:20:06,680.1,4,12,25,54,19,24,27,39,27,N
25:42:37,11:26:16,686.2666667,4,11,25,55,19,24,26,40,27,N
25:42:37,11:32:26,692.4333333,4,12,25,54,19,24,26,40,27,N
25:42:37,11:38:42,698.7,4,11,25,54,19,24,27,39,27,N
25:42:37,11:44:52,704.8666667,4,11,25,54,19,24,27,40,27,N
25:42:37,11:51:02,711.0333333,4,12,25,54,19,24,27,40,27,N
25:42:37,11:57:12,717.2,4,11,25,57,19,24,26,40,27,N
20:42:37,11:01:21,661.35,4,11,25,51,19,26,25,41,27,N
20:42:37,11:07:32,667.5333333,4,11,25,51,19,25,25,40,28,N
20:42:37,11:13:42,673.7,4,11,25,50,19,24,26,42,28,N
20:42:37,11:19:53,679.8833333,4,11,25,51,18,25,26,42,28,N
20:42:37,11:26:03,686.05,4,11,25,51,18,24,26,42,28,N
20:42:37,11:32:15,692.25,4,11,25,51,18,30,26,43,28,N
20:42:37,11:38:27,698.45,4,11,24,51,18,24,26,41,28,N
20:42:37,11:44:37,704.6166667,4,11,24,50,18,24,27,42,28,N
20:42:37,11:50:52,710.8666667,4,11,24,50,18,24,27,42,28,N
20:42:37,11:57:06,717.1,4,11,24,49,18,24,28,42,28,N
21:42:37,11:01:05,661.0833333,4,11,25,56,19,28,26,39,27,N
21:42:37,11:07:16,667.2666667,4,11,25,56,19,27,26,41,28,N
21:42:37,11:13:27,673.45,4,11,25,56,19,26,27,40,28,N
21:42:37,11:19:39,679.65,4,11,25,56,19,26,27,40,28,N
21:42:37,11:25:50,685.8333333,4,11,25,55,19,25,26,40,29,N
21:42:37,11:32:02,692.0333333,4,11,25,55,19,25,26,40,28,N
21:42:37,11:38:12,698.2,4,11,25,56,19,25,26,40,28,N
21:42:37,11:44:23,704.3833333,4,11,25,55,19,25,27,40,28,N
21:42:37,11:50:39,710.65,4,11,25,54,19,24,27,41,28,N
21:42:37,11:56:50,716.8333333,4,11,24,56,19,24,27,41,28,N
22:42:37,11:04:06,664.1,4,12,24,54,19,24,26,40,27,N
22:42:37,11:10:21,670.35,4,12,24,54,19,23,31,40,27,N
22:42:37,11:16:30,676.5,4,12,24,54,19,23,31,41,27,N
22:42:37,11:22:41,682.6833333,4,11,24,56,19,23,31,40,27,N
22:42:37,11:28:49,688.8166667,4,11,24,54,19,23,33,40,27,N
23:42:37,11:01:14,661.2333333,4,10,25,46,18,19,25,40,27,N
23:42:37,11:07:26,667.4333333,4,10,25,46,18,19,25,40,28,N
23:42:37,11:13:38,673.6333333,4,10,25,53,18,19,26,40,28,N
23:42:37,11:19:49,679.8166667,4,10,25,54,18,19,26,39,28,N
23:42:37,11:26:10,686.1666667,4,10,25,47,18,19,27,39,28,N
23:42:37,11:32:21,692.35,4,10,25,48,18,19,27,40,28,N
23:42:37,11:38:31,698.5166667,4,10,25,47,18,19,27,40,28,N
23:42:37,11:44:40,704.6666667,4,10,25,49,18,19,28,40,28,N
23:42:37,11:50:48,710.8,4,10,25,49,19,19,28,40,28,N
24:42:37,11:03:33,663.55,4,9,22,37,16,18,22,35,25,N
24:42:37,11:09:43,669.7166667,4,9,22,37,17,18,22,36,25,N
24:42:37,11:15:54,675.9,4,9,22,37,17,18,22,36,25,N
24:42:37,11:22:00,682,4,9,22,37,17,18,22,36,26,N
24:42:37,11:28:11,688.1833333,4,9,22,38,17,18,23,36,26,N
24:42:37,11:34:20,694.3333333,4,9,22,38,17,18,23,36,26,N
24:42:37,11:40:35,700.5833333,4,9,22,38,17,18,23,35,26,N
24:42:37,11:46:45,706.75,4,9,22,38,17,19,23,35,26,N
24:42:37,11:52:52,712.8666667,4,9,22,38,18,18,23,36,26,N
24:42:37,11:59:04,719.0666667,4,9,22,38,18,18,23,35,26,N
