date,Actual Time,to_minutes,slot,car1,car2,car3,car4,car5,car6,car7,car8,Holiday
25:42:37,15:03:37,903.6166667,8,11,23,43,18,18,24,36,28,N
25:42:37,15:09:48,909.8,8,11,23,43,18,18,24,36,28,N
25:42:37,15:15:59,915.9833333,8,11,23,44,18,18,24,36,28,N
25:42:37,15:22:09,922.15,8,11,23,44,18,18,24,36,28,N
25:42:37,15:28:19,928.3166667,8,11,23,43,18,18,24,36,28,N
25:42:37,15:53:37,953.6166667,8,11,23,45,18,18,24,37,28,N
25:42:37,15:59:48,959.8,8,11,23,45,19,18,25,37,28,N
19:42:37,15:00:00,900,8,10,23,47,17,18,24,37,28,N
19:42:37,15:06:21,906.35,8,10,23,47,17,18,24,37,28,N
19:42:37,15:12:31,912.5166667,8,10,23,48,17,18,24,37,28,N
19:42:37,15:18:43,918.7166667,8,10,23,48,17,18,24,37,28,N
19:42:37,15:24:55,924.9166667,8,10,23,48,17,18,25,37,28,N
19:42:37,15:31:03,931.05,8,10,23,48,17,18,25,37,28,N
19:42:37,15:37:15,937.25,8,10,23,47,17,18,25,38,28,N
19:42:37,15:43:28,943.4666667,8,10,23,48,17,18,25,38,27,N
19:42:37,15:49:40,949.6666667,8,10,23,49,18,18,25,37,28,N
19:42:37,15:55:54,955.9,8,10,23,48,18,18,26,37,28,N
26:42:37,15:47:12,947.2,8,10,23,47,18,18,25,38,28,N
26:42:37,15:53:23,953.3833333,8,10,23,47,19,18,27,38,28,N
26:42:37,15:59:33,959.55,8,10,23,45,19,18,27,38,28,N
20:42:37,15:03:04,903.0666667,8,10,23,43,17,18,27,37,28,N
20:42:37,15:09:14,909.2333333,8,10,23,43,18,18,27,37,28,N
20:42:37,15:15:26,915.4333333,8,10,23,43,18,18,27,37,28,N
20:42:37,15:21:43,921.7166667,8,10,23,43,17,18,27,37,28,N
20:42:37,15:27:53,927.8833333,8,10,23,43,17,18,27,37,29,N
20:42:37,15:34:04,934.0666667,8,10,23,43,17,18,27,37,28,N
20:42:37,15:40:11,940.1833333,8,10,23,43,17,18,26,38,28,N
20:42:37,15:46:22,946.3666667,8,10,23,43,17,18,26,38,28,N
20:42:37,15:52:32,952.5333333,8,10,23,44,18,18,26,37,28,N
20:42:37,15:58:42,958.7,8,10,23,44,18,18,27,37,28,N
21:42:37,15:03:08,903.1333333,8,11,23,43,18,18,25,37,28,N
21:42:37,15:09:19,909.3166667,8,10,23,43,18,18,25,37,28,N
21:42:37,15:15:31,915.5166667,8,10,25,43,18,18,25,37,28,N
21:42:37,15:21:42,921.7,8,10,23,43,18,18,25,37,28,N
21:42:37,15:27:48,927.8,8,10,23,43,18,18,26,36,28,N
21:42:37,15:34:00,934,8,11,23,43,18,18,26,36,28,N
21:42:37,15:40:17,940.2833333,8,11,23,44,18,18,26,37,28,N
21:42:37,15:46:29,946.4833333,8,11,23,48,18,18,26,37,28,N
21:42:37,15:52:41,952.6833333,8,11,23,48,19,18,26,37,28,N
21:42:37,15:58:52,958.8666667,8,11,23,48,19,18,27,37,28,N
23:42:37,15:00:12,900.2,8,11,23,45,18,19,30,35,29,N
23:42:37,15:06:27,906.45,8,11,23,46,18,18,30,35,29,N
23:42:37,15:12:38,912.6333333,8,11,23,47,18,18,27,35,29,N
23:42:37,15:18:48,918.8,8,11,23,47,18,18,27,35,29,N
23:42:37,15:24:58,924.9666667,8,11,23,48,18,18,27,35,29,N
23:42:37,15:31:11,931.1833333,8,11,23,48,18,18,31,35,29,N
23:42:37,15:37:22,937.3666667,8,11,23,50,18,18,31,35,29,N
23:42:37,15:43:32,943.5333333,8,11,23,51,18,18,31,36,29,N
23:42:37,15:49:43,949.7166667,8,11,23,54,19,18,31,36,29,N
23:42:37,15:56:02,956.0333333,8,11,23,55,19,18,27,36,29,N
