date,Actual Time,to_minutes,slot,car1,car2,car3,car4,car5,car6,car7,car8,Holiday
25:42:37,18:04:51,1084.85,11,11,24,51,30,19,35,41,31,N
25:42:37,18:11:00,1091,11,11,24,52,32,20,35,41,31,N
25:42:37,18:17:11,1097.183333,11,11,24,53,31,20,36,41,34,N
25:42:37,18:23:22,1103.366667,11,11,24,53,31,20,36,42,35,N
25:42:37,18:29:32,1109.533333,11,11,24,52,32,20,36,42,35,N
25:42:37,18:35:42,1115.7,11,11,24,53,34,20,36,41,36,N
25:42:37,18:41:53,1121.883333,11,11,24,53,35,20,36,42,36,N
25:42:37,18:48:04,1128.066667,11,11,24,52,35,20,36,42,36,N
25:42:37,18:54:14,1134.233333,11,11,23,51,34,20,35,42,36,N
19:42:37,18:00:09,1080.15,11,11,24,51,31,20,36,40,30,N
19:42:37,18:06:24,1086.4,11,11,24,51,30,20,43,41,31,N
19:42:37,18:12:36,1092.6,11,11,24,51,30,20,44,41,31,N
19:42:37,18:18:46,1098.766667,11,11,23,59,30,20,37,41,31,N
19:42:37,18:24:59,1104.983333,11,10,23,52,30,19,44,41,31,N
19:42:37,18:31:17,1111.283333,11,10,23,57,30,20,45,42,31,N
19:42:37,18:37:28,1117.466667,11,10,23,52,31,21,44,41,32,N
19:42:37,18:43:40,1123.666667,11,10,23,52,31,21,44,42,33,N
19:42:37,18:49:49,1129.816667,11,10,23,54,32,20,37,42,33,N
19:42:37,18:56:00,1136,11,10,23,53,31,21,37,42,33,N
26:42:37,18:01:49,1081.816667,11,11,24,52,30,19,36,42,31,N
26:42:37,18:07:58,1087.966667,11,14,23,49,30,19,36,42,31,N
26:42:37,18:14:13,1094.216667,11,13,23,49,30,20,43,42,31,N
26:42:37,18:20:28,1100.466667,11,13,23,49,30,20,43,42,31,N
26:42:37,18:26:40,1106.666667,11,12,23,50,31,20,36,42,32,N
26:42:37,18:32:55,1112.916667,11,12,23,50,31,20,43,43,32,N
26:42:37,18:39:05,1119.083333,11,12,23,49,32,20,37,43,32,N
26:42:37,18:45:21,1125.35,11,12,23,48,31,20,36,42,33,N
26:42:37,18:51:32,1131.533333,11,12,23,47,31,20,37,43,33,N
26:42:37,18:57:42,1137.7,11,12,23,47,32,20,37,43,34,N
20:42:37,18:06:46,1086.766667,11,12,24,50,29,19,39,41,31,N
20:42:37,18:12:57,1092.95,11,12,24,50,30,19,44,42,32,N
20:42:37,18:19:08,1099.133333,11,12,24,50,30,19,46,42,32,N
20:42:37,18:25:23,1105.383333,11,12,24,50,30,20,45,41,31,N
20:42:37,18:31:37,1111.616667,11,11,24,50,30,20,46,42,32,N
20:42:37,18:37:49,1117.816667,11,11,24,49,31,20,38,42,32,N
20:42:37,18:44:00,1124,11,11,24,49,30,20,46,43,31,N
20:42:37,18:50:18,1130.3,11,12,24,49,30,20,45,43,31,N
20:42:37,18:56:29,1136.483333,11,12,24,48,30,20,38,42,32,N
21:42:37,18:04:42,1084.7,11,12,24,54,32,20,43,40,31,N
21:42:37,18:10:53,1090.883333,11,12,24,54,30,20,44,40,31,N
21:42:37,18:16:58,1096.966667,11,12,24,54,32,20,44,40,32,N
21:42:37,18:23:09,1103.15,11,12,24,54,32,20,44,40,32,N
21:42:37,18:29:26,1109.433333,11,11,24,54,33,20,42,40,32,N
21:42:37,18:35:36,1115.6,11,11,24,55,32,19,39,41,33,N
21:42:37,18:41:48,1121.8,11,11,24,54,32,20,38,41,32,N
21:42:37,18:47:54,1127.9,11,11,24,55,33,20,43,41,33,N
21:42:37,18:54:06,1134.1,11,11,24,55,32,20,37,41,34,N
22:42:37,18:00:33,1080.55,11,15,24,55,31,20,42,41,31,N
22:42:37,18:06:47,1086.783333,11,15,24,54,32,20,41,41,32,N
22:42:37,18:12:57,1092.95,11,15,24,55,32,20,42,41,33,N
22:42:37,18:19:07,1099.116667,11,13,24,57,32,20,41,42,32,N
22:42:37,18:25:19,1105.316667,11,13,24,58,32,20,42,41,32,N
22:42:37,18:31:29,1111.483333,11,13,24,56,32,21,41,42,33,N
22:42:37,18:37:35,1117.583333,11,14,24,57,33,21,41,42,33,N
22:42:37,18:43:46,1123.766667,11,13,24,57,33,21,41,42,32,N
22:42:37,18:49:57,1129.95,11,13,24,54,32,21,40,42,33,N
23:42:37,18:00:57,1080.95,11,12,25,72,20,19,25,45,33,N
23:42:37,18:07:13,1087.216667,11,13,25,72,20,19,25,45,31,N
23:42:37,18:13:23,1093.383333,11,13,25,72,20,19,25,44,31,N
23:42:37,18:19:33,1099.55,11,12,25,71,20,19,25,44,31,N
23:42:37,18:25:48,1105.8,11,12,25,72,20,19,25,56,35,N
23:42:37,18:31:58,1111.966667,11,12,25,72,20,19,25,44,35,N
23:42:37,18:38:09,1118.15,11,12,24,72,20,19,25,56,36,N
23:42:37,18:44:19,1124.316667,11,12,24,71,20,19,25,45,36,N
23:42:37,18:50:30,1130.5,11,11,25,70,20,19,25,45,37,N
23:42:37,18:56:40,1136.666667,11,11,24,70,23,19,25,56,38,N
