date,Actual Time,to_minutes,slot,car1,car2,car3,car4,car5,car6,car7,car8,Holiday
25:42:37,09:01:02,541.0333333,2,9,21,55,18,29,25,38,24,N
25:42:37,09:07:11,547.1833333,2,9,22,51,18,29,26,38,24,N
25:42:37,09:13:27,553.45,2,9,22,53,18,32,25,38,25,N
25:42:37,09:19:39,559.65,2,10,22,53,18,30,26,38,25,N
25:42:37,09:25:49,565.8166667,2,10,23,54,18,30,25,39,25,N
25:42:37,09:31:59,571.9833333,2,10,23,57,18,31,25,39,25,N
25:42:37,09:38:08,578.1333333,2,10,23,55,19,30,25,39,25,N
25:42:37,09:44:20,584.3333333,2,10,24,57,19,31,25,40,26,N
25:42:37,09:50:29,590.4833333,2,10,24,58,19,30,25,40,26,N
25:42:37,09:56:39,596.65,2,10,24,54,19,30,24,40,26,N
26:42:37,09:06:03,546.05,2,9,21,52,18,30,27,39,24,N
26:42:37,09:12:13,552.2166667,2,9,22,52,18,30,26,39,25,N
20:42:37,09:04:03,544.05,2,9,21,52,18,31,26,37,25,N
20:42:37,09:10:15,550.25,2,9,22,51,18,31,25,37,25,N
20:42:37,09:16:26,556.4333333,2,9,22,52,18,35,25,38,25,N
20:42:37,09:22:37,562.6166667,2,10,23,51,18,32,25,37,26,N
20:42:37,09:28:49,568.8166667,2,10,23,50,18,33,25,38,26,N
20:42:37,09:34:59,574.9833333,2,10,23,51,18,35,24,38,26,N
20:42:37,09:41:12,581.2,2,10,24,50,18,35,24,38,26,N
20:42:37,09:47:23,587.3833333,2,10,24,50,18,32,24,38,26,N
20:42:37,09:53:33,593.55,2,10,24,50,18,35,24,38,26,N
20:42:37,09:59:43,599.7166667,2,10,24,50,18,35,24,39,27,N
21:42:37,09:02:26,542.4333333,2,9,21,51,19,32,27,36,24,N
21:42:37,09:08:38,548.6333333,2,9,22,52,19,32,27,36,25,N
21:42:37,09:14:49,554.8166667,2,9,22,52,19,33,26,37,25,N
21:42:37,09:20:59,560.9833333,2,9,22,52,19,33,26,37,25,N
21:42:37,09:27:10,567.1666667,2,10,23,52,19,33,26,37,25,N
21:42:37,09:33:22,573.3666667,2,10,23,53,19,34,25,37,26,N
21:42:37,09:39:33,579.55,2,10,24,60,19,34,25,38,26,N
21:42:37,09:45:41,585.6833333,2,10,24,54,19,33,25,38,26,N
21:42:37,09:51:54,591.9,2,10,24,55,19,33,25,38,26,N
21:42:37,09:58:06,598.1,2,10,24,54,19,33,24,39,26,N
22:42:37,09:04:48,544.8,2,9,22,50,18,29,26,37,24,N
22:42:37,09:10:58,550.9666667,2,9,22,50,18,29,34,37,25,N
22:42:37,09:17:10,557.1666667,2,9,22,50,18,30,31,37,25,N
22:42:37,09:23:21,563.35,2,10,23,51,19,30,31,37,25,N
22:42:37,09:29:32,569.5333333,2,10,23,58,19,30,31,37,25,N
22:42:37,09:35:43,575.7166667,2,10,23,52,19,30,30,38,25,N
22:42:37,09:41:53,581.8833333,2,10,23,52,19,29,24,38,25,N
22:42:37,09:48:01,588.0166667,2,10,24,53,18,29,30,38,26,N
22:42:37,09:55:13,595.2166667,2,13,24,53,19,29,30,38,26,N
23:42:37,09:02:10,542.1666667,2,8,20,37,16,17,21,37,24,N
23:42:37,09:08:20,548.3333333,2,9,21,37,16,17,21,37,24,N
23:42:37,09:14:30,554.5,2,9,21,38,17,17,21,38,25,N
23:42:37,09:20:36,560.6,2,9,21,38,17,17,21,38,25,N
23:42:37,09:26:45,566.75,2,9,21,39,17,17,21,38,25,N
23:42:37,09:32:58,572.9666667,2,9,22,39,17,17,21,39,25,N
23:42:37,09:39:09,579.15,2,9,22,39,17,17,21,39,25,N
23:42:37,09:45:25,585.4166667,2,9,22,40,17,17,22,39,25,N
23:42:37,09:54:11,594.1833333,2,9,23,40,17,18,22,40,26,N
24:42:37,09:00:11,540.1833333,2,8,19,32,15,16,20,32,23,N
24:42:37,09:06:21,546.35,2,8,19,33,15,16,20,32,23,N
24:42:37,09:12:30,552.5,2,8,19,33,15,16,20,33,23,N
24:42:37,09:18:39,558.65,2,8,20,34,15,17,20,33,23,N
24:42:37,09:24:49,564.8166667,2,8,20,34,15,17,20,33,24,N
24:42:37,09:30:57,570.95,2,8,20,34,15,17,20,33,24,N
24:42:37,09:37:06,577.1,2,8,20,34,15,17,20,33,24,N
24:42:37,09:43:21,583.35,2,8,20,34,15,17,20,33,24,N
24:42:37,09:49:31,589.5166667,2,8,20,34,16,17,21,34,24,N
24:42:37,09:55:41,595.6833333,2,8,20,35,16,17,20,34,24,N
