date,Actual Time,to_minutes,slot,car1,car2,car3,car4,car5,car6,car7,car8,Holiday
25:42:37,12:03:21,723.35,5,11,25,54,19,23,26,40,27,N
25:42:37,12:09:32,729.5333333,5,11,25,49,19,23,26,39,28,N
25:42:37,12:15:46,735.7666667,5,11,25,49,19,23,26,39,27,N
25:42:37,12:21:56,741.9333333,5,11,25,50,19,22,26,39,28,N
25:42:37,12:28:07,748.1166667,5,11,25,50,19,22,26,39,27,N
25:42:37,12:34:16,754.2666667,5,11,25,49,19,21,26,39,27,N
25:42:37,12:40:27,760.45,5,10,25,46,19,20,26,39,27,N
25:42:37,12:47:42,767.7,5,10,24,45,19,20,26,39,27,N
25:42:37,12:53:52,773.8666667,5,10,24,45,18,19,25,39,27,N
20:42:37,12:03:18,723.3,5,10,24,49,18,23,28,42,28,N
20:42:37,12:09:30,729.5,5,11,24,48,18,22,28,41,28,N
20:42:37,12:15:46,735.7666667,5,11,24,47,18,22,28,41,28,N
20:42:37,12:22:00,742,5,10,24,47,18,21,28,40,28,N
20:42:37,12:28:10,748.1666667,5,10,24,46,18,21,28,40,28,N
20:42:37,12:34:21,754.35,5,10,24,46,18,21,28,40,28,N
20:42:37,12:40:38,760.6333333,5,10,24,46,18,20,27,41,28,N
20:42:37,12:46:58,766.9666667,5,10,25,45,18,19,27,41,28,N
20:42:37,12:53:09,773.15,5,10,24,45,18,19,27,40,28,N
20:42:37,12:59:20,779.3333333,5,10,24,45,18,19,27,40,28,N
21:42:37,12:03:01,723.0166667,5,11,24,55,19,23,28,40,28,N
21:42:37,12:09:12,729.2,5,11,24,55,19,23,27,40,28,N
21:42:37,12:15:24,735.4,5,11,24,55,19,23,27,40,28,N
21:42:37,12:21:46,741.7666667,5,10,24,55,19,22,27,40,28,N
21:42:37,12:27:57,747.95,5,10,24,55,19,21,27,39,28,N
21:42:37,12:34:10,754.1666667,5,10,24,55,19,21,27,39,28,N
21:42:37,12:40:26,760.4333333,5,10,24,55,19,20,27,39,28,N
21:42:37,12:46:42,766.7,5,10,24,55,19,20,26,39,28,N
21:42:37,12:52:54,772.9,5,10,24,54,18,19,27,39,28,N
21:42:37,12:59:05,779.0833333,5,10,24,47,18,19,27,39,28,N
23:42:37,12:16:26,736.4333333,5,10,25,51,19,19,29,40,28,N
23:42:37,12:22:36,742.6,5,10,25,51,19,19,30,40,28,N
23:42:37,12:28:47,748.7833333,5,10,25,51,18,19,30,39,28,N
23:42:37,12:34:57,754.95,5,10,25,51,19,19,30,39,28,N
23:42:37,12:44:25,764.4166667,5,11,25,50,19,19,30,39,28,N
23:42:37,12:50:38,770.6333333,5,11,24,50,19,19,30,39,28,N
23:42:37,12:56:49,776.8166667,5,11,24,49,19,19,30,38,28,N
24:42:37,12:05:13,725.2166667,5,9,22,38,17,19,23,35,26,N
24:42:37,12:11:24,731.4,5,9,22,39,18,18,24,35,26,N
24:42:37,12:17:39,737.65,5,9,22,39,18,18,24,35,26,N
24:42:37,12:24:48,744.8,5,9,22,39,17,19,24,36,26,N
24:42:37,12:34:12,754.2,5,9,22,39,18,19,24,35,26,N
24:42:37,12:40:24,760.4,5,9,22,38,18,19,23,35,26,N
24:42:37,12:46:35,766.5833333,5,9,22,40,17,19,23,34,26,N
24:42:37,12:52:49,772.8166667,5,9,22,40,18,19,23,34,26,N
24:42:37,12:59:01,779.0166667,5,9,22,40,18,19,24,34,26,N
