date,Actual Time,to_minutes,slot,car1,car2,car3,car4,car5,car6,car7,car8,Holiday
25:42:37,19:00:25,1140.416667,12,12,24,51,34,20,35,42,36,N
25:42:37,19:06:34,1146.566667,12,10,24,50,34,21,41,42,36,N
25:42:37,19:12:46,1152.766667,12,10,24,50,33,21,34,42,33,N
25:42:37,19:18:56,1158.933333,12,10,24,50,32,21,34,42,32,N
25:42:37,19:25:07,1165.116667,12,10,24,49,31,21,34,42,33,N
25:42:37,19:31:17,1171.283333,12,10,23,49,31,21,34,43,33,N
25:42:37,19:37:28,1177.466667,12,10,23,49,32,21,34,43,33,N
25:42:37,19:43:39,1183.65,12,10,23,48,32,21,34,43,31,N
25:42:37,19:49:49,1189.816667,12,10,23,48,31,21,34,42,31,N
25:42:37,19:56:05,1196.083333,12,10,23,47,31,20,34,41,31,N
19:42:37,19:02:18,1142.3,12,10,24,53,31,21,37,43,32,N
19:42:37,19:08:31,1148.516667,12,10,24,59,30,20,43,42,32,N
19:42:37,19:14:42,1154.7,12,10,23,59,30,20,36,43,32,N
19:42:37,19:20:57,1160.95,12,10,24,58,30,20,35,43,32,N
19:42:37,19:27:10,1167.166667,12,10,24,59,30,21,35,43,32,N
19:42:37,19:33:26,1173.433333,12,10,24,55,30,21,35,43,32,N
19:42:37,19:39:39,1179.65,12,10,23,51,30,21,36,42,31,N
19:42:37,19:47:04,1187.066667,12,10,23,51,30,21,35,43,31,N
19:42:37,19:53:14,1193.233333,12,10,23,51,30,20,34,42,31,N
19:42:37,19:59:26,1199.433333,12,10,23,51,30,20,35,42,31,N
20:42:37,19:02:45,1142.75,12,12,24,48,30,20,38,42,32,N
20:42:37,19:08:57,1148.95,12,12,24,47,30,21,45,42,32,N
20:42:37,19:15:10,1155.166667,12,12,24,48,30,21,37,42,32,N
20:42:37,19:21:21,1161.35,12,11,24,48,30,21,37,43,32,N
20:42:37,19:27:34,1167.566667,12,11,24,48,29,21,37,43,32,N
20:42:37,19:33:45,1173.75,12,11,23,48,30,20,36,43,32,N
20:42:37,19:39:58,1179.966667,12,11,23,48,30,21,37,43,32,N
20:42:37,19:46:14,1186.233333,12,11,23,48,30,20,37,42,32,N
20:42:37,19:52:28,1192.466667,12,11,23,49,31,21,37,42,30,N
20:42:37,19:58:40,1198.666667,12,11,23,48,31,20,42,42,30,N
26:42:37,19:03:52,1143.866667,12,12,24,47,32,20,36,43,34,N
26:42:37,19:10:09,1150.15,12,12,23,47,31,20,36,44,34,N
26:42:37,19:16:20,1156.333333,12,12,23,47,31,20,43,44,37,N
26:42:37,19:22:29,1162.483333,12,12,23,47,31,21,35,44,34,N
26:42:37,19:28:41,1168.683333,12,12,23,47,30,21,35,43,34,N
26:42:37,19:34:53,1174.883333,12,12,23,47,30,21,37,44,33,N
26:42:37,19:41:02,1181.033333,12,12,23,49,31,21,35,44,33,N
26:42:37,19:47:14,1187.233333,12,10,23,48,34,21,35,44,33,N
26:42:37,19:54:32,1194.533333,12,12,23,47,34,21,42,43,35,N
21:42:37,19:00:23,1140.383333,12,11,23,54,31,20,37,41,34,N
21:42:37,19:06:32,1146.533333,12,11,24,55,31,21,38,41,34,N
21:42:37,19:12:42,1152.7,12,11,24,56,30,21,37,41,34,N
21:42:37,19:18:48,1158.8,12,11,24,54,31,21,42,41,34,N
21:42:37,19:25:00,1165,12,11,24,55,31,21,43,42,34,N
21:42:37,19:31:11,1171.183333,12,11,23,55,31,21,43,42,34,N
21:42:37,19:44:43,1184.716667,12,11,24,53,31,21,42,42,32,N
21:42:37,19:50:54,1190.9,12,11,23,55,31,21,41,41,32,N
21:42:37,19:56:59,1196.983333,12,11,23,54,31,20,40,41,32,N
22:42:37,19:00:52,1140.866667,12,13,24,56,32,21,41,43,31,N
22:42:37,19:07:04,1147.066667,12,13,24,54,32,21,41,42,32,N
22:42:37,19:13:17,1153.283333,12,13,24,56,31,21,40,43,32,N
22:42:37,19:19:28,1159.466667,12,13,24,56,31,21,41,43,31,N
22:42:37,19:25:43,1165.716667,12,13,24,55,33,21,40,43,32,N
22:42:37,19:31:49,1171.816667,12,12,24,56,33,21,40,42,32,N
22:42:37,19:37:59,1177.983333,12,12,24,55,32,22,40,43,31,N
22:42:37,19:44:09,1184.15,12,12,24,54,32,22,40,43,33,N
22:42:37,19:50:19,1190.316667,12,11,23,53,30,22,40,43,32,N
22:42:37,19:56:28,1196.466667,12,11,23,53,30,21,39,43,30,N
23:42:37,19:02:51,1142.85,12,11,24,63,21,20,25,45,37,N
23:42:37,19:09:01,1149.016667,12,11,24,70,21,20,24,45,43,N
23:42:37,19:15:12,1155.2,12,11,24,61,21,20,24,44,38,N
23:42:37,19:21:18,1161.3,12,11,25,62,24,20,25,45,38,N
23:42:37,19:27:30,1167.5,12,11,25,62,22,20,25,44,38,N
23:42:37,19:33:40,1173.666667,12,11,25,62,24,20,25,44,39,N
23:42:37,19:39:51,1179.85,12,11,24,62,24,21,25,44,36,N
23:42:37,19:46:03,1186.05,12,11,24,60,22,21,25,44,37,N
23:42:37,19:52:15,1192.25,12,11,24,61,22,20,25,44,36,N
23:42:37,19:58:26,1198.433333,12,11,24,60,24,20,26,44,36,N
